baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	
AL109811.1 (ENSG00000226849)	50.95383142	-0.089806365	0.409647955	-0.219228155	0.826472324	0.981354473
SMIM2-AS1 (ENSG00000227258)	38.74695849	0.135157281	0.616166333	0.219351941	0.826375904	0.981354473
PTPN2P1 (ENSG00000228196)	3.538269838	0.140057491	0.650259685	0.215387012	0.829465595	0.981354473
AL669831.1 (ENSG00000228327)	1340.694093	-0.099655045	0.452039085	-0.2204567	0.825515491	0.981354473
PTMAP1 (ENSG00000228415)	2.71231895	-0.249908753	1.126254625	-0.221893653	0.824396672	0.981354473
AC139149.1 (ENSG00000229848)	7.569182791	-0.227528646	1.051284595	-0.216429164	0.828653235	0.981354473
EMC1-AS1 (ENSG00000230424)	6.161943965	0.213273855	0.965952337	0.220791282	0.825254952	0.981354473
AL360268.1 (ENSG00000230536)	1.503318487	0.299165254	1.385726299	0.215890579	0.82907304	0.981354473
PHBP5 (ENSG00000233523)	3.341527122	-0.204241572	0.915471121	-0.223099961	0.823457708	0.981354473
BRD3OS (ENSG00000235106)	1468.362855	0.060273341	0.279177334	0.215896255	0.829068617	0.981354473
BX284668.4 (ENSG00000235241)	4.104191066	0.344769167	1.585831862	0.217405877	0.827892051	0.981354473
RPL12P12 (ENSG00000236992)	14.02419082	0.107010676	0.491273619	0.217822964	0.827567051	0.981354473
DDX10P1 (ENSG00000237135)	1.837357041	0.247117826	1.12114009	0.220416546	0.825546761	0.981354473
AC244197.2 (ENSG00000238039)	6.258270111	0.263262892	1.191251916	0.220996826	0.825094904	0.981354473
AC020917.1 (ENSG00000240418)	1.161418664	-0.240753911	1.11257161	-0.216394081	0.828680579	0.981354473
PSMC2P1 (ENSG00000240854)	5.427407212	-0.153871604	0.712753128	-0.21588345	0.829078598	0.981354473
AC026341.1 (ENSG00000242880)	2.50144148	-0.268220104	1.242905675	-0.215800852	0.829142984	0.981354473
AL359538.1 (ENSG00000243008)	1.535990067	0.277811378	1.279259274	0.217165811	0.828079127	0.981354473
AC093162.1 (ENSG00000246575)	4.404419462	-0.274849227	1.244041188	-0.220932578	0.82514493	0.981354473
MIR4458HG (ENSG00000247516)	307.8305312	0.278940573	1.250961276	0.222980981	0.823550309	0.981354473
MEF2C-AS1 (ENSG00000248309)	7.069653466	-0.24368602	1.105544621	-0.220421695	0.82554275	0.981354473
HOXC13-AS (ENSG00000249641)	37.67703535	-0.307636955	1.389990757	-0.221323022	0.824840925	0.981354473
AC079921.2 (ENSG00000249685)	7.577476951	-0.189344455	0.847226666	-0.223487365	0.823156216	0.981354473
GOLGA8K (ENSG00000249931)	17.38847604	0.269842405	1.221858758	0.220845825	0.825212481	0.981354473
AC027309.1 (ENSG00000253445)	15.47570536	0.233703972	1.080712902	0.216249821	0.828793021	0.981354473
AC022973.3 (ENSG00000253720)	2.558849387	0.219539587	0.996720592	0.220261916	0.825667178	0.981354473
AP001318.1 (ENSG00000254905)	2.283651914	0.220414986	0.987758034	0.223146741	0.823421302	0.981354473
AL591684.2 (ENSG00000254929)	161.4768923	-0.066303567	0.305242679	-0.217215911	0.828040085	0.981354473
SDHCP4 (ENSG00000255035)	1.667250767	-0.217995107	1.007622855	-0.216345933	0.828718107	0.981354473
CENATAC-DT (ENSG00000255121)	77.33766129	-0.078439986	0.352726736	-0.222381742	0.824016724	0.981354473
LINC02734 (ENSG00000255382)	1.738543599	-0.16666082	0.762895751	-0.218458183	0.827072137	0.981354473
EBLN2 (ENSG00000255423)	108.5045674	0.088728968	0.409930175	0.216448979	0.828637792	0.981354473
AGAP2-AS1 (ENSG00000255737)	876.8495438	0.132433323	0.593452865	0.223157272	0.823413105	0.981354473
PABPN1P2 (ENSG00000255875)	2.522910455	0.182400382	0.830219624	0.219701361	0.826103744	0.981354473
AC010186.2 (ENSG00000256594)	225.5207478	-0.136771721	0.632652777	-0.216187656	0.828841475	0.981354473
AP001781.2 (ENSG00000258529)	3.717815715	0.232571126	1.079118132	0.215519617	0.829362219	0.981354473
ZNRD2-AS1 (ENSG00000260233)	92.24823846	-0.104882293	0.472891875	-0.221789163	0.824478016	0.981354473
HSPB9 (ENSG00000260325)	2.693897257	0.195844636	0.878783663	0.222858759	0.823645435	0.981354473
AC007610.2 (ENSG00000260381)	2.315828854	0.162578566	0.731336442	0.222303385	0.824077718	0.981354473
AL023284.4 (ENSG00000260418)	5.594261757	-0.241652016	1.114495722	-0.216826329	0.828343692	0.981354473
AL353719.1 (ENSG00000260475)	5.926149504	0.117557506	0.52854749	0.222416166	0.823989928	0.981354473
AJ003147.2 (ENSG00000262668)	6.281413336	0.382939876	1.755453098	0.21814304	0.827317663	0.981354473
AC011731.1 (ENSG00000266495)	1.585443454	-0.223874881	1.03383381	-0.21654823	0.828560435	0.981354473
SELENOKP1 (ENSG00000267319)	1.626246744	0.219826794	1.020120385	0.215491031	0.829384504	0.981354473
GEMIN7-AS1 (ENSG00000267348)	52.55815584	0.115803323	0.525928595	0.220188299	0.825724509	0.981354473
AL627309.6 (ENSG00000268903)	137.4547617	0.197323231	0.887017218	0.222457047	0.823958107	0.981354473
AC121493.1 (ENSG00000270059)	2.895575471	-0.226507087	1.025198417	-0.220939755	0.825139342	0.981354473
SRGAP2D (ENSG00000270872)	273.826687	0.279527575	1.298695675	0.215237165	0.829582417	0.981354473
AC097358.2 (ENSG00000272202)	5.548097525	-0.137719408	0.630774269	-0.218333904	0.82716896	0.981354473
AC104506.1 (ENSG00000273204)	18.32225747	-0.091498428	0.423225913	-0.216192877	0.828837406	0.981354473
AL354809.1 (ENSG00000273507)	2.711526507	-0.176034654	0.811923603	-0.216811844	0.828354981	0.981354473
AC087284.1 (ENSG00000273691)	1.21216126	0.268480816	1.230087438	0.21826157	0.827225315	0.981354473
LINC02334 (ENSG00000274317)	8.309500281	-0.227009239	1.016382582	-0.223350186	0.823262971	0.981354473
NPHP3-ACAD11 (ENSG00000274810)	46.05482197	0.159891638	0.729165829	0.219280213	0.826431775	0.981354473
AC092757.3 (ENSG00000277144)	3.349525315	0.160117818	0.721735819	0.221851007	0.824429871	0.981354473
H2AB3 (ENSG00000277745)	2.041643841	0.178519243	0.809691796	0.220478018	0.82549889	0.981354473
AC134407.3 (ENSG00000279880)	11.27467798	0.152722285	0.700533297	0.218008602	0.827422409	0.981354473
PCDH20 (ENSG00000280165)	54.76476037	-0.336095899	1.557193274	-0.215834415	0.829116822	0.981354473
SALRNA2 (ENSG00000280515)	1.992243635	-0.230019219	1.035965381	-0.222033693	0.824287655	0.981354473
FP236383.4 (ENSG00000280614)	39183.08138	0.154609333	0.701505723	0.220396397	0.825562452	0.981354473
EIF1B-AS1 (ENSG00000280739)	42.25727148	-0.110789912	0.510281688	-0.217115202	0.828118567	0.981354473
AC018647.3 (ENSG00000287032)	5.026405223	-0.178119128	0.814940573	-0.218567015	0.82698735	0.981354473
AL136981.3 (ENSG00000288062)	2.534105786	-0.176979889	0.81250848	-0.217819129	0.82757004	0.981354473
BIRC2 (ENSG00000110330)	4557.443865	-0.092177726	0.428631906	-0.215051014	0.829727546	0.981437593
PPIAP42 (ENSG00000213592)	1.166624948	-0.336773305	1.566210028	-0.215024358	0.829748328	0.981437593
ERBB3 (ENSG00000065361)	5798.058192	-0.246163809	1.146014695	-0.214799871	0.829923353	0.98146324
DSTNP1 (ENSG00000230982)	21.84952751	-0.122496101	0.569967766	-0.214917594	0.829831568	0.98146324
HOXA10-AS (ENSG00000253187)	181.4743414	-0.435424712	2.027075338	-0.214804405	0.829919818	0.98146324
AC215522.2 (ENSG00000282572)	16.40714059	0.529711579	2.465021695	0.214891244	0.829852112	0.98146324
NDC1 (ENSG00000058804)	6683.015527	0.077117537	0.360093293	0.214159881	0.830422381	0.981555398
TRNT1 (ENSG00000072756)	1808.716866	0.065160316	0.304176713	0.214218621	0.830376576	0.981555398
GTPBP4 (ENSG00000107937)	9142.480538	0.066539491	0.312610429	0.212851155	0.831443062	0.981555398
SYNGR2 (ENSG00000108639)	8311.648363	0.11865627	0.558236529	0.212555546	0.831673648	0.981555398
OGFOD2 (ENSG00000111325)	857.8989373	0.076531909	0.358564889	0.213439495	0.830984178	0.981555398
COMMD2 (ENSG00000114744)	2368.261676	-0.05516358	0.257746979	-0.214022217	0.830529732	0.981555398
DARS1 (ENSG00000115866)	8099.353723	0.063661758	0.298353548	0.213376911	0.831032988	0.981555398
ARNTL (ENSG00000133794)	632.9214404	0.098264443	0.462304833	0.212553355	0.831675358	0.981555398
TTPA (ENSG00000137561)	60.26733177	0.247524086	1.163275105	0.212782071	0.831496949	0.981555398
STRA6 (ENSG00000137868)	1825.651719	-0.318917217	1.498294239	-0.212853529	0.83144121	0.981555398
SFRP2 (ENSG00000145423)	2.49547609	-0.390221093	1.827305171	-0.21355004	0.830897963	0.981555398
LRMDA (ENSG00000148655)	84.6080662	-0.212811827	0.998251324	-0.213184618	0.831182966	0.981555398
TNKS1BP1 (ENSG00000149115)	6044.899039	0.092843775	0.43638053	0.212758748	0.831515141	0.981555398
PLEKHG4B (ENSG00000153404)	339.0205781	-0.256314267	1.200747578	-0.21346224	0.830966439	0.981555398
MAP3K7CL (ENSG00000156265)	125.1848182	-0.287604518	1.342197622	-0.214278816	0.830329637	0.981555398
UBE2J2 (ENSG00000160087)	3138.095736	-0.062719898	0.294227236	-0.213168227	0.83119575	0.981555398
TTC9C (ENSG00000162222)	1094.618591	-0.053003915	0.248303491	-0.213464236	0.830964882	0.981555398
VEGFD (ENSG00000165197)	21.01189402	-0.231165663	1.087578136	-0.212550855	0.831677308	0.981555398
AP1G1 (ENSG00000166747)	8033.760884	0.074726702	0.351529252	0.212576056	0.831657649	0.981555398
KISS1 (ENSG00000170498)	16.43035078	-0.266399604	1.246954972	-0.213640115	0.830827714	0.981555398
KLHL6 (ENSG00000172578)	4.866469575	0.186883553	0.876696559	0.213167887	0.831196015	0.981555398
CES4A (ENSG00000172824)	63.58736929	-0.319720309	1.497200305	-0.213545448	0.830901544	0.981555398
HEG1 (ENSG00000173706)	7030.627667	0.222423774	1.045124142	0.212820434	0.831467025	0.981555398
C1QTNF1 (ENSG00000173918)	790.7892896	0.243366191	1.142972647	0.212923898	0.831386322	0.981555398
HSP90AA6P (ENSG00000181359)	4.574295627	-0.205749975	0.963062311	-0.213641394	0.830826717	0.981555398
RPS23 (ENSG00000186468)	60823.17339	0.081639677	0.382907374	0.21320999	0.831163176	0.981555398
ANGPTL5 (ENSG00000187151)	4.007919941	0.354408172	1.652542146	0.214462411	0.830186477	0.981555398
AGRN (ENSG00000188157)	24965.28734	-0.144807091	0.676702647	-0.213989249	0.830555441	0.981555398
AP2A1 (ENSG00000196961)	7302.156665	0.075028691	0.351921457	0.213197261	0.831173105	0.981555398
ZMYM1 (ENSG00000197056)	1098.224619	-0.080149047	0.377106516	-0.212536894	0.831688198	0.981555398
ECE1-AS1 (ENSG00000231105)	12.12445782	-0.131975676	0.620866097	-0.212567052	0.831664673	0.981555398
AC231533.1 (ENSG00000232828)	1.362038653	0.2457929	1.152986531	0.213179333	0.831187087	0.981555398
AP000487.1 (ENSG00000246889)	55.2291455	0.08896166	0.418103669	0.212774167	0.831503114	0.981555398
LINC01018 (ENSG00000250056)	9.288408641	0.256788554	1.207874865	0.212595328	0.831642616	0.981555398
AC020893.1 (ENSG00000251467)	2.55556714	-0.205315593	0.957377706	-0.214456209	0.830191313	0.981555398
NAV2-AS2 (ENSG00000254453)	1.557154645	-0.28394598	1.334312714	-0.212803173	0.831480488	0.981555398
AC022182.1 (ENSG00000254777)	2.914642377	0.317407451	1.47951084	0.214535401	0.830129564	0.981555398
AL139124.1 (ENSG00000273450)	2.016285437	-0.216856432	1.013850912	-0.213893807	0.83062987	0.981555398
AL137060.1 (ENSG00000273541)	32.33242005	0.136793071	0.642578743	0.212881414	0.83141946	0.981555398
AC068338.3 (ENSG00000275645)	7.12433716	-0.094071823	0.441604605	-0.213022741	0.831309225	0.981555398
KMT5AP1 (ENSG00000279730)	16.02061667	-0.122882822	0.575260775	-0.213612377	0.830849347	0.981555398
AL035685.1 (ENSG00000283529)	1.433381125	0.38162822	1.789544434	0.213254397	0.831128541	0.981555398
AL355312.4 (ENSG00000285889)	8.805666142	-0.139811606	0.657201393	-0.212737842	0.831531449	0.981555398
AC117503.5 (ENSG00000286092)	2.457991714	0.174184509	0.817968533	0.212947689	0.831367765	0.981555398
NCOA1 (ENSG00000084676)	2017.294777	0.074698006	0.352032307	0.212190768	0.831958208	0.981693048
MAD2L2 (ENSG00000116670)	2156.361645	0.087647508	0.412976411	0.212233692	0.831924723	0.981693048
ASRGL1 (ENSG00000162174)	946.7311138	0.165613276	0.780148807	0.212284214	0.83188531	0.981693048
CMKLR1 (ENSG00000174600)	23.55442787	0.338487428	1.594742367	0.212252108	0.831910357	0.981693048
AC096536.2 (ENSG00000242396)	13.85244274	-0.158610442	0.748064794	-0.21202768	0.83208544	0.981797928
TPH1 (ENSG00000129167)	45.08478909	-0.157893682	0.745646799	-0.211753986	0.832298968	0.981825577
SETD1B (ENSG00000139718)	2062.274643	-0.085217544	0.402350302	-0.211799378	0.832263554	0.981825577
AC010883.1 (ENSG00000234936)	4.210932324	0.146248089	0.690608677	0.211766944	0.832288858	0.981825577
AC127526.2 (ENSG00000255367)	2.232659543	-0.34669514	1.637270755	-0.211751867	0.832300621	0.981825577
AC008738.7 (ENSG00000273420)	52.13936086	-0.298074496	1.406678023	-0.21189959	0.832185371	0.981825577
EEF1DP7 (ENSG00000263883)	1.171405513	-0.318867095	1.506489193	-0.211662384	0.832370436	0.981862694
ULK3 (ENSG00000140474)	2024.272154	-0.095813096	0.453006493	-0.211504908	0.832493303	0.981874046
GFPT1 (ENSG00000198380)	8357.538504	0.081382859	0.384760133	0.21151583	0.832484781	0.981874046
AL451042.2 (ENSG00000227959)	16.46270152	0.168891075	0.798529596	0.211502587	0.832495114	0.981874046
ZNF350-AS1 (ENSG00000269235)	22.56987294	-0.121495107	0.574644179	-0.211426673	0.832554345	0.981898671
ATP5F1D (ENSG00000099624)	2111.841716	0.083121905	0.393399198	0.211291496	0.832659818	0.981948454
IKBIP (ENSG00000166130)	3090.754769	0.144987762	0.686253784	0.211274263	0.832673265	0.981948454
GOT2P2 (ENSG00000230849)	1.208858242	-0.243031715	1.151215132	-0.211108861	0.832802326	0.982055417
FLYWCH2 (ENSG00000162076)	881.0584736	-0.100560046	0.476590465	-0.210998864	0.832888158	0.982086928
AC017104.3 (ENSG00000283312)	19.91169575	0.120819782	0.572669932	0.210976297	0.832905767	0.982086928
COPZ2 (ENSG00000005243)	456.1176102	-0.276230801	1.309787166	-0.210897471	0.832967278	0.982092125
RPL18 (ENSG00000063177)	36465.75466	0.088048778	0.418624053	0.210328998	0.833410904	0.982092125
GTPBP1 (ENSG00000100226)	2537.254799	-0.074736845	0.355953901	-0.209962147	0.833697216	0.982092125
ZFYVE21 (ENSG00000100711)	1826.919278	-0.089090167	0.423575094	-0.210329096	0.833410828	0.982092125
SRM (ENSG00000116649)	5536.159738	-0.062382067	0.297495028	-0.209691125	0.833908753	0.982092125
PPP1R8 (ENSG00000117751)	3932.12637	-0.042152322	0.200366131	-0.210376485	0.833373844	0.982092125
ZNF236 (ENSG00000130856)	892.8338977	-0.073564265	0.349401632	-0.210543565	0.833243454	0.982092125
TOR1A (ENSG00000136827)	3956.108423	0.0591979	0.281688736	0.210153593	0.833547798	0.982092125
POC5 (ENSG00000152359)	1088.145939	0.054260465	0.25873704	0.209712784	0.833891847	0.982092125
MMP21 (ENSG00000154485)	22.81462102	-0.104195365	0.49615154	-0.210007138	0.833662102	0.982092125
PDLIM3 (ENSG00000154553)	360.8959558	-0.285765565	1.358542482	-0.210347169	0.833396723	0.982092125
SLC27A4 (ENSG00000167114)	2821.134062	0.062888793	0.299390108	0.21005635	0.833623693	0.982092125
SCGB2B2 (ENSG00000205209)	49.40137783	0.121492214	0.578846131	0.20988689	0.833755955	0.982092125
CETN4P (ENSG00000224786)	24.10427081	0.115673572	0.551304692	0.209817863	0.833809831	0.982092125
AC245100.3 (ENSG00000228626)	1.496693831	-0.322851429	1.531610171	-0.210792168	0.83304945	0.982092125
AC004771.1 (ENSG00000234203)	1.3864731	-0.188393271	0.897427921	-0.209925796	0.833725588	0.982092125
AC021074.1 (ENSG00000240950)	31.906853	-0.089671791	0.427203134	-0.209904338	0.833742336	0.982092125
ETV5 (ENSG00000244405)	3254.502437	-0.122116908	0.582300399	-0.209714622	0.833890412	0.982092125
AC087854.1 (ENSG00000251034)	49.53353697	0.161966223	0.769074269	0.210598937	0.833200242	0.982092125
AL356804.1 (ENSG00000259033)	12.60812463	0.22775034	1.086624194	0.209594395	0.833984255	0.982092125
AC111182.1 (ENSG00000266998)	5.129029947	0.110241841	0.524183826	0.210311413	0.833424628	0.982092125
AL445222.1 (ENSG00000271833)	18.14065761	-0.124305947	0.58987836	-0.210731493	0.833096799	0.982092125
AC211486.5 (ENSG00000277675)	1.956251277	0.218598999	1.039234699	0.210346131	0.833397533	0.982092125
AC242988.2 (ENSG00000285554)	4.267399087	0.390410816	1.861762703	0.209699558	0.83390217	0.982092125
FP236383.7 (ENSG00000286054)	2.060420231	-0.217624456	1.036484941	-0.209963934	0.833695822	0.982092125
FP671120.9 (ENSG00000286057)	2.060420231	-0.217624456	1.036484941	-0.209963934	0.833695822	0.982092125
FP236383.8 (ENSG00000286091)	2.060420231	-0.217624456	1.036484941	-0.209963934	0.833695822	0.982092125
AC104530.1 (ENSG00000288156)	1.678625081	-0.223381287	1.065672941	-0.209615238	0.833967986	0.982092125
TJP2 (ENSG00000119139)	7785.773	0.147103527	0.702213482	0.209485479	0.83406927	0.982109293
TGFBR2 (ENSG00000163513)	6533.197268	-0.159196254	0.76014687	-0.209428283	0.834113916	0.982109293
PUSL1 (ENSG00000169972)	975.4181553	-0.091478674	0.436720964	-0.209467101	0.834083615	0.982109293
DHRS7B (ENSG00000109016)	1237.155599	0.084271462	0.402680519	0.209276234	0.834232604	0.982158701
LHFPL6 (ENSG00000183722)	1104.576102	-0.267795799	1.279419438	-0.209310404	0.834205931	0.982158701
HERC3 (ENSG00000138641)	894.8986342	0.105550855	0.505073023	0.208981375	0.834462779	0.982218841
SLC9A4 (ENSG00000180251)	3.318546256	0.337990938	1.617832367	0.208915921	0.834513875	0.982218841
CAV3 (ENSG00000182533)	2.921532796	0.207934489	0.994361583	0.209113558	0.834359591	0.982218841
SREBF2-AS1 (ENSG00000184068)	36.82655566	-0.095872012	0.45869302	-0.209011273	0.834439438	0.982218841
AC061965.2 (ENSG00000259299)	3.090838269	0.125678951	0.601200756	0.209046562	0.83441189	0.982218841
AC104024.4 (ENSG00000287910)	24.22664104	0.138688645	0.663757464	0.208944761	0.834491361	0.982218841
AC025171.4 (ENSG00000272144)	11.30221042	0.239563876	1.147232002	0.208819032	0.834589514	0.98226271
STPG1 (ENSG00000001460)	576.4168058	-0.093255403	0.449612351	-0.207412903	0.835687407	0.982660413
SPPL2B (ENSG00000005206)	2003.514004	0.103157268	0.498080219	0.207109746	0.835924151	0.982660413
RNF126 (ENSG00000070423)	2136.441038	0.090043181	0.432869447	0.208014638	0.835217538	0.982660413
STX10 (ENSG00000104915)	3099.345487	-0.080546298	0.386752001	-0.208263429	0.835023285	0.982660413
SCP2 (ENSG00000116171)	4871.843985	-0.051959816	0.250504223	-0.20742092	0.835681146	0.982660413
AJUBA (ENSG00000129474)	6033.269057	0.149073729	0.719222713	0.207270607	0.835798528	0.982660413
NRM (ENSG00000137404)	1338.677183	0.081785256	0.394884054	0.207112076	0.835922331	0.982660413
USO1 (ENSG00000138768)	6854.75381	0.060004109	0.289679567	0.207139597	0.835900839	0.982660413
CXCL14 (ENSG00000145824)	37.95573651	-0.359314622	1.727891227	-0.207949792	0.83526817	0.982660413
TBC1D32 (ENSG00000146350)	276.896383	0.107383631	0.517963779	0.207318804	0.83576089	0.982660413
RNF111 (ENSG00000157450)	2057.872143	0.082190454	0.396530655	0.207273897	0.835795958	0.982660413
TEX264 (ENSG00000164081)	2099.007152	-0.072151878	0.348107103	-0.207269192	0.835799633	0.982660413
INO80E (ENSG00000169592)	2696.997539	-0.047174314	0.227499693	-0.207359902	0.835728795	0.982660413
FZD2 (ENSG00000180340)	1054.367746	0.160054895	0.771584956	0.207436515	0.835668968	0.982660413
RFX7 (ENSG00000181827)	2314.540746	-0.099266602	0.476473688	-0.208335957	0.834966658	0.982660413
KRT79 (ENSG00000185640)	2.662160048	-0.310116091	1.494266568	-0.207537328	0.835590243	0.982660413
SETD4 (ENSG00000185917)	1004.690056	-0.04166955	0.200801302	-0.207516332	0.835606639	0.982660413
MT-RNR2 (ENSG00000210082)	384398.039	-0.115750227	0.557995274	-0.207439439	0.835666685	0.982660413
HSPA8P7 (ENSG00000224773)	13.41539665	0.138091593	0.665275616	0.207570501	0.83556434	0.982660413
AL050309.1 (ENSG00000227486)	19.75149552	-0.235971475	1.135698839	-0.207776452	0.83540352	0.982660413
TRIM26 (ENSG00000234127)	3235.316701	0.072229404	0.348478663	0.207270665	0.835798482	0.982660413
RPL34P31 (ENSG00000239223)	1.438756047	-0.207575752	1.001763623	-0.207210311	0.835845615	0.982660413
AC007216.2 (ENSG00000261216)	1.467609663	0.255138842	1.226653836	0.207995797	0.835232249	0.982660413
